id,pagerank
21631,12.03133253991525
21310,11.957517712238632
21269,11.893350212271743
22245,11.885544096716433
20481,11.866367267531807
10379,11.830115949021833
16302,11.758525277545314
293,11.736440445179532
21033,11.625889682031309
10782,11.551466852737304
20568,11.516856133390043
19992,11.338626461452492
18819,11.32211804886303
21545,11.275390889484111
21419,11.241544720110499
21623,11.145313571376503
21144,11.124737208417901
15904,11.119329409751906
21719,11.118239548097565
18906,11.107605016332446
21549,11.07516252447639
22404,11.071362313153246
21626,11.022498977658591
21734,10.994877871299291
20045,10.97879412500731
20967,10.96486840313662
18409,10.924456232385726
12230,10.887338868557334
22389,10.884692839191576
22132,10.874605814807065
8745,10.861704393567981
21787,10.852173399374925
21998,10.851092345292548
19447,10.848893234373385
20083,10.846546742605067
21155,10.818939715096977
18056,10.814543600783033
22190,10.798746254912976
21344,10.73449452558949
19877,10.709789937004794
22180,10.639718781367964
22147,10.636556528364567
6233,10.598307797766752
21462,10.566731083516299
20900,10.545501530414407
20433,10.487929669826308
22040,10.403650112377846
20165,10.400621017602003
22423,10.395318309208076
16869,10.386971733237521
20272,10.380072325047475
51,10.362166934377498
21590,10.319086700152058
20919,10.311290953431692
21122,10.301622091364287
14650,10.283545159458034
13212,10.223727664082334
21997,10.21299729089144
21977,10.132796522469418
21329,10.12598512108709
20516,10.096556044613198
17983,10.076585347356474
21666,9.93843577093392
19390,9.918209810818398
19474,9.868866134160156
21812,9.824905638820665
21601,9.808845688000345
20495,9.791225327129027
7250,9.772323239467843
18216,9.712793277939333
20566,9.683272512303821
21833,9.664326860168691
22109,9.641228097942033
21556,9.626294127851034
21786,9.625525063270674
20750,9.56749325140519
21570,9.386783975709713
20067,9.369163494261342
21629,9.353174597239981
20342,9.343067046091818
22037,9.334727276827442
22001,9.332584573295994
22334,9.328727861596953
18427,9.259343500854182
11090,9.259289033426892
9578,9.251800907882865
22218,9.182777052379299
22151,9.146228744150454
20992,9.136768772679794
21120,9.133839590088566
21848,9.110267763060222
20708,9.07585435514277
20343,9.071778658144297
18886,9.026136707211972
1370,9.015759316956244
20178,8.999033648908158
19302,8.986630397145447
20442,8.966511160838
20225,8.950730332177379
21713,8.941305420437448
21373,8.922264212411847
21627,8.902919792693659
21367,8.883178827092388
21398,8.875516869160199
22366,8.84443326742172
21684,8.83650035893837
18396,8.798460021690945
7135,8.79514898624409
21133,8.768051370880494
22174,8.676633389538933
21251,8.673610932923646
14723,8.66909286317966
20341,8.657892454006374
22321,8.657822744069536
21096,8.648801818888145
20824,8.60518332813563
18748,8.593284138531914
19654,8.588567060379228
22305,8.57585893591168
22444,8.561762047126072
20700,8.542043692177588
14948,8.505387367067083
15713,8.485735064438547
21772,8.460306104123363
20504,8.459075031981316
21035,8.452438980222782
20024,8.43154292540604
19000,8.389699498135617
22398,8.376154540865846
20820,8.359414615407115
21036,8.355285564068058
21993,8.335525893435978
21229,8.31136782976193
20699,8.292538956452601
21581,8.287148863941349
22261,8.275494894621469
21610,8.270059286282144
21174,8.261720576362576
20273,8.26041293625945
20632,8.25883938443529
21726,8.244783791063789
21206,8.229739095221266
16052,8.20330820292732
20597,8.18126980518053
22020,8.157635788358936
21658,8.157630664840207
20795,8.146751364950639
21542,8.121951277417065
21274,8.085084043589482
21533,8.08162867531315
21894,8.065578818612616
21141,8.057497030817837
20983,8.018492808174784
20601,7.989498709462489
18952,7.984459818909673
20248,7.97901840288895
21645,7.958400915015105
19990,7.9429465727193485
21606,7.9351924021927855
22219,7.888451805672934
3530,7.885825351299665
18729,7.879899072676446
21312,7.871582732492728
20592,7.819973868289515
21066,7.7919897594120195
19573,7.772096234107505
21497,7.756692796103024
20308,7.75387698567416
21598,7.745071450161981
22175,7.732005434797683
7641,7.687145712500075
21800,7.6813199529302825
21214,7.627829579433009
19448,7.530789648887731
21307,7.5149791241306785
20838,7.507165951315254
19135,7.499947508135189
22426,7.493144993535544
11003,7.477507787383486
22066,7.449728036423658
20617,7.440450408852996
20781,7.4163364241097165
19121,7.396284992120843
21961,7.387329542400294
18744,7.370597686370153
22409,7.3579410887379435
22253,7.33886953829043
22226,7.326468243995635
21703,7.299867509534511
17056,7.2883034070813
21739,7.28104243010241
19658,7.27176759530544
20937,7.260927687500588
19489,7.248186799010278
20012,7.247851603305532
22254,7.241786984860236
19667,7.240498820662891
16960,7.21848687994135
20848,7.189062620824716
22164,7.179070884338289
22074,7.178086113223825
22028,7.174273406011766
19631,7.146807970053233
21964,7.122770379559422
19870,7.110698195197572
22160,7.110072444126068
22260,7.0777340745383786
20625,7.043453317772972
18079,7.023707957478143
20281,7.021152171782166
6029,7.010096356468883
21705,6.989193529615862
20435,6.96837835140444
20441,6.920155593267984
22015,6.917426216814504
1418,6.889925047261001
19177,6.877810590814277
19478,6.860274429214352
20951,6.848748145958158
21728,6.842386552316011
18483,6.800958216448768
20280,6.778361461968172
11005,6.739767107786118
22445,6.7094129270823535
2025,6.708857935999758
10594,6.699355692406923
21830,6.687411555663305
21588,6.640706577192115
21753,6.629306473076803
21366,6.589434870729277
19649,6.550436201748233
21643,6.5439146151649314
21439,6.53937943501069
21280,6.516382033001756
21470,6.504234164302503
21671,6.504129715753648
21172,6.480155015265717
22386,6.479211016127448
22165,6.4717503263797145
20151,6.471616715698379
22196,6.459458524063017
22042,6.454392596435443
10129,6.449198219746752
19776,6.439939570331071
10426,6.431543650883113
22446,6.4152420916056165
11063,6.409141551300898
21928,6.406420285604571
21409,6.394644808844837
21648,6.377682486310248
21981,6.363444053667814
18615,6.346776275728375
21277,6.338896696078721
15236,6.31740047880453
20653,6.312187246427422
21213,6.307962766921319
20872,6.287937093001528
20463,6.281797803944592
16977,6.273334545958039
21599,6.273027638205715
21252,6.266287752266125
20725,6.2657144848214
21510,6.24594884757223
20488,6.232626789861546
20490,6.2281567059633005
13941,6.224081361865196
21259,6.203446129701426
17254,6.144194757360156
17523,6.136276064427465
8542,6.135806360561164
19515,6.128685347358109
20941,6.12861740486443
21733,6.124945071556637
22120,6.123545542044026
21884,6.097069377290806
21423,6.0720026473720665
18349,6.065751134575296
21891,6.064558871066774
18648,6.060320271997836
21087,6.0488446311781345
15531,6.037125527614854
5369,6.004782768207643
20758,5.998848460383866
12849,5.994690202763184
21385,5.982646295836505
21255,5.95164209721745
21622,5.924961574286951
21492,5.9158761279158965
22084,5.908366402660292
21646,5.906427681863398
22075,5.905353767530109
20008,5.883349127039219
6642,5.856467463064629
18917,5.853891765224598
21394,5.84705098738491
19669,5.8334057481285715
20439,5.816583842774765
18856,5.800080326846119
21450,5.785301420917442
21747,5.785029527419225
16816,5.783500749839768
20866,5.783016979517647
22012,5.764320289597783
15839,5.752640805559519
22168,5.748298115105107
19748,5.743438239021751
12269,5.731426866357827
21616,5.714806366885653
21146,5.708068353665295
18690,5.693101427848412
17402,5.68666426884892
21093,5.686528673148294
21253,5.682360053286779
21125,5.66847536275627
20204,5.66160151572875
20839,5.647753326009975
18512,5.639846038051565
12677,5.6278226660875434
20524,5.624725287005165
20152,5.606131735431977
22030,5.60522553295738
19844,5.600780699175144
18050,5.588462913580675
14609,5.587713281220104
20020,5.587147896667704
19873,5.574548372472259
22311,5.550005546253099
17384,5.548954553002576
21301,5.528277002267017
22276,5.5245933657189825
21614,5.52333109162078
17984,5.515372857454385
21845,5.498633306860356
19979,5.46835785690591
22303,5.456337940913443
13294,5.4480378226009005
5563,5.439680803069572
21314,5.428908447901603
13579,5.427232276342973
9816,5.421658094869134
16072,5.4196502354204235
19941,5.41430229709326
21756,5.412273658936736
21440,5.410477278998041
18701,5.3991953509424775
20398,5.395446612673
21550,5.3878656258731725
3648,5.386027202977462
19734,5.384327841029776
18850,5.381485352031748
20001,5.371638092879929
21546,5.365364109299557
20948,5.349387784566009
19128,5.346145916823861
22027,5.32851772324351
21785,5.3059734159359335
11376,5.299387458372987
22383,5.289760151004482
21930,5.2726165150604
19795,5.270638292411791
21458,5.25933733474415
21215,5.257878671650147
21525,5.257858537418692
10033,5.256544689372996
20627,5.242153693268497
20291,5.240059838403477
19777,5.239475635113154
20710,5.2357691081354005
1476,5.211785140627089
16037,5.211733427546397
21621,5.209177286940745
20279,5.197610984631581
21595,5.188386504998267
22373,5.171413953605092
21890,5.165948302433698
18973,5.1591409188541375
21282,5.152609261691811
21699,5.150003920281594
21519,5.1441887966743876
20778,5.1293916167155205
16972,5.119469168786482
15644,5.114731206932136
18977,5.108709222365403
22443,5.107933237902334
20692,5.1074076265700725
16721,5.088168879987406
14383,5.081051111195284
19275,5.06649250228417
21721,5.0648612201612595
19922,5.06309738770875
21236,5.062932812402284
21488,5.058333911146746
21509,5.052790705932533
21592,5.044805995536812
10808,5.043570680086628
21348,5.0288569960146985
17208,5.018109523724557
20092,4.999927958091629
18938,4.991403232461025
21672,4.9801309086060375
20949,4.975271938902813
20770,4.974281281722796
22103,4.974022152799174
20715,4.958314478358629
19196,4.955213294889344
20862,4.953895368248975
22124,4.934054777705037
20062,4.933075165258618
22076,4.92848118749258
20259,4.9269669037768855
21652,4.914438160573664
21232,4.914114772843096
21128,4.903835725378987
22275,4.895113055956887
20502,4.88566459419351
21882,4.8842249731781555
16368,4.88371017879439
15634,4.870013708038275
20636,4.860832210537823
22462,4.860030822688602
21064,4.85739776507123
20227,4.851389555606276
19582,4.846931494982341
18423,4.844046331550146
20499,4.832383263114694
20031,4.831502205760877
10947,4.830104635828293
21384,4.81394227321017
18196,4.811256710246291
21166,4.810087140253922
22361,4.807545866550923
18693,4.8008814910104745
20173,4.799224298000717
15835,4.796134190646878
21399,4.790200969772675
21157,4.773365326041107
14790,4.768205184681279
20445,4.762115991324976
22278,4.761704950506484
20911,4.759111275680647
20889,4.752135925605309
19556,4.748189623142157
20579,4.730150827620267
21142,4.7279623757363884
20933,4.722955838543397
22116,4.714706399813005
20337,4.712844936855426
17833,4.703534924644925
20228,4.70114343150359
22008,4.696024958295675
20578,4.689131109317725
21988,4.682993732046512
19891,4.678867111957788
21129,4.674339676640805
10241,4.671021507383551
19678,4.663971320516368
21360,4.64680545054387
20068,4.640909302024372
18379,4.623419130251877
21902,4.621361116395189
19384,4.610072213566224
17695,4.601059202943349
8129,4.597440008743914
20927,4.594678886628149
21094,4.593906749384932
18872,4.591733452502526
19063,4.585517464742167
12942,4.584967202011817
19810,4.577210220621411
21219,4.565177808938011
3555,4.556901774528172
22070,4.548951593063136
21608,4.547094813274343
14205,4.543772825376538
21918,4.542374527153502
19457,4.540825841243742
21543,4.540696019720893
22420,4.537024597914371
20859,4.531881906972621
19562,4.524399560698995
22187,4.503839844279921
20776,4.4965931652287585
22333,4.490828950502546
10509,4.48435985356262
17860,4.473994814241974
20777,4.462853604749839
15183,4.460677734327879
20823,4.456101857743402
21513,4.450505021643258
21503,4.443713124776019
22269,4.42612643627202
20232,4.42204901852561
19767,4.420776100063251
20170,4.415295289675187
21065,4.414321440750699
21524,4.407331379322658
19001,4.397204989586578
13525,4.396312780536456
21765,4.374975089078052
21863,4.3697023971304265
19946,4.367228266967027
21481,4.3654532261507955
22086,4.36415518098846
6920,4.3605503919589585
19423,4.359593382363016
20027,4.358996517316025
19702,4.355889155878897
20584,4.351738056722823
22277,4.349931166060587
21674,4.336158004362485
22369,4.329797726684534
20314,4.315561171239703
20153,4.315511702128643
19732,4.314705152818218
15714,4.312276396517523
6747,4.306659357513616
21233,4.305338856292313
20521,4.298801215476152
17089,4.298190137356477
20844,4.296939456298934
21195,4.292226077563885
11833,4.278804513690105
21821,4.2777058586948735
21273,4.272927080620934
20938,4.259762150137175
17866,4.246757427984302
21389,4.242500029197578
21573,4.240806603878674
17707,4.240020435285722
18090,4.235092117543364
21475,4.232258561695054
20595,4.231152760125413
14228,4.2298777518434
20468,4.225593417225429
19574,4.22210296864274
22024,4.2186094879752085
20780,4.217985180836713
21748,4.214969573748942
21870,4.214509802538878
20837,4.202688026677049
21334,4.193978401024189
22080,4.193794669087915
19371,4.192336988211962
21135,4.1910595981563175
16618,4.190418932898968
17370,4.187698473810905
20571,4.181741223124078
14981,4.169732806627806
19837,4.165294613849541
21109,4.160491110650726
20071,4.158285080931031
19778,4.1544148684817825
22436,4.153166996598379
22136,4.14784766241929
22348,4.143114852554365
1854,4.1378025752810395
22242,4.134896488956447
20672,4.133137148827296
21226,4.121920076753682
21123,4.118943169459113
20742,4.117325627631786
19111,4.111533591371658
21466,4.1097119377481865
18645,4.107427811259192
19936,4.1003945171263245
22079,4.10028403187129
20894,4.096844692557137
21000,4.090899769410257
18887,4.08957261777108
19228,4.080611229389811
21813,4.077344295367748
21948,4.076631620841929
22212,4.074882505786343
10468,4.067066782633292
21817,4.062320503043568
20477,4.059291145680681
22185,4.057602989070856
20277,4.055497696155288
18974,4.049315397942267
13098,4.0425885176414145
8432,4.039620143213278
20543,4.037926643999403
19276,4.020199708704607
19137,4.019855602373862
20923,4.0182871035625345
18894,4.012756353373623
20577,4.004700026832085
19124,3.99791612123984
20646,3.9927800904266606
20746,3.985383118591465
17818,3.9824409755866035
19715,3.9748107415631186
21661,3.974432517894592
21371,3.973855408125726
17148,3.9694528219211707
21840,3.960531920736364
14483,3.951973363661608
21048,3.9495641374714836
21055,3.9442558623745665
10932,3.9424819884153184
21191,3.9419847569075612
21611,3.9383559604156178
17780,3.935381921557693
20037,3.9244046857031814
10510,3.9229006436012877
22058,3.922760581399586
22216,3.915765902956575
18870,3.914187676361827
21755,3.91336549810135
20046,3.908058129532486
17386,3.895707192219253
20536,3.893861806730293
22022,3.892043940557758
20829,3.89026898961264
17502,3.883366912634379
16885,3.880669430855711
21443,3.8721424217666245
20497,3.8691343849533486
17441,3.8637823008249668
19404,3.8632689723759976
10792,3.8618738076296553
10576,3.856887886829463
1905,3.855714912536994
18105,3.848173076256095
19499,3.8357601415445512
20744,3.8344523293073407
21605,3.832464196231896
9301,3.828867755914873
20606,3.828841118368769
21030,3.8252216966105803
20689,3.8216944141383027
20876,3.821132976456693
17955,3.819877328335288
19231,3.8194641724173013
2409,3.8154675689654995
11837,3.815454454232595
20159,3.8137139348742326
18078,3.811130865128728
19705,3.8107289165641407
10886,3.807933185636169
21486,3.80019945206522
19279,3.7997685349263763
18777,3.7966258612710733
20203,3.7954553161951474
19509,3.790936258291688
19820,3.7901551038228507
20387,3.787204627309783
21245,3.7867586053287248
20912,3.786184085742409
21349,3.7849627795928344
20163,3.7626977462480165
16846,3.7581092942866747
19889,3.754698323121924
20079,3.751879919139852
19127,3.7492563472861633
20047,3.728187500971175
21473,3.724640024675241
21780,3.7237555060038754
21012,3.719463255547605
22392,3.701153950697597
20694,3.6896615646078343
8467,3.6864253357407955
22170,3.686285542620055
20146,3.686203448147506
4648,3.6839742189816307
20231,3.6839360174885605
18655,3.6783669073155583
10747,3.676595595392527
21952,3.6690708506785983
19195,3.6664769495963596
21855,3.6641794805095964
8641,3.661131257634467
20826,3.6607118614629064
22304,3.644806539141743
18698,3.6424154374513362
21416,3.6410381233958256
10606,3.6408169255796388
20682,3.635134774962309
6576,3.6325175311760853
22323,3.6323833105968912
7329,3.6311219198702203
20805,3.629309876705706
22049,3.6288221413692843
21317,3.628433831455831
18797,3.627704538895365
13170,3.626937107021627
21659,3.6254368482028902
14598,3.6237650913669466
20706,3.6226088027175614
13880,3.6219583929088772
6447,3.620993274330059
21027,3.6198430130627126
21625,3.611755530025042
21305,3.609014807510302
19955,3.597541010465797
20401,3.5952451131088403
19292,3.594347059689595
21241,3.5911678192569534
17092,3.589009093247044
20913,3.5888114609805135
22453,3.5886913732334027
21788,3.5880305141628
18688,3.586601972942093
19086,3.5861812346043176
17933,3.585332112629715
16993,3.5850049882062662
20589,3.5793878590350268
19513,3.5786293099211313
15951,3.57855072054132
12031,3.5715857155786197
21228,3.5698122992715033
20785,3.56920550065721
19973,3.5663329272258912
8161,3.56477245468217
20924,3.5634443213463802
20897,3.562547377186372
20972,3.5599031771848013
18573,3.5540251347093244
20093,3.5522044831678015
22204,3.534964312388428
20202,3.5291141615827772
17848,3.528210879790792
16921,3.527501251820478
19539,3.5273913345177728
19978,3.5237883000130124
18277,3.522488247147305
20934,3.5173834419195664
20049,3.5168204905185636
21354,3.5005600713577127
15174,3.4996574354399312
20261,3.499084253510956
21885,3.4972457215234227
16554,3.493532754793622
18456,3.4933854586956072
22065,3.4884451691675835
18162,3.4832391384757675
14597,3.4820770393780336
14181,3.4790924517187714
20538,3.4789474816021144
19816,3.4738585638251545
20558,3.4701819882370195
20620,3.4696404474923446
20076,3.4661028021901217
21630,3.465739651149428
18382,3.461966208763519
21900,3.4610463519913077
16093,3.4595506533976996
20827,3.4594142330045545
19937,3.4577718273091516
21222,3.453032322723307
20765,3.4522919704169777
21350,3.4522125581669503
18577,3.4505595221017886
17598,3.4479032516504455
19205,3.444999554928439
17377,3.4430148804577536
20025,3.441501934211212
18126,3.4373910694743244
20600,3.4311520036617402
22390,3.424961454766852
17880,3.4223317138207783
19602,3.415636549587112
20618,3.40732198399133
19388,3.4043281967898604
20470,3.398417059796865
17778,3.3973592422472185
9858,3.3941368541740067
22256,3.392364005416268
19691,3.389651499854766
21685,3.387821452119366
20953,3.3874905528852923
17480,3.385580631186399
15403,3.3821730508503602
19645,3.379391885308018
20818,3.378806508432064
20539,3.376207641140703
17740,3.3761925867165936
21163,3.3741973355536246
13478,3.3721862567002683
21072,3.3708109193831963
20843,3.369330175002058
17190,3.3637300137730457
16106,3.362347497599263
20801,3.3556835695258265
19505,3.353833956242495
7130,3.352683727038879
19841,3.336267981428179
18355,3.335902525593322
18708,3.3354261725896954
21294,3.3316597816740123
19885,3.32714478240921
22259,3.3246424056518946
15068,3.3223300698198286
20774,3.31777142319429
19476,3.3156435628085887
21683,3.3149491043231674
19791,3.314564198049812
18918,3.314073131681578
20465,3.3083465206630347
7400,3.3083142839334103
20879,3.3049342077310904
20762,3.3024944031395305
21328,3.2997321302941787
19172,3.297013440045967
21085,3.2950517359330522
19144,3.2939862744034456
20514,3.2938859019894644
20545,3.2933635276514197
18827,3.2908753234862322
18253,3.2898092684181637
21238,3.2895317765873364
20969,3.288952894263431
19759,3.2877331986116687
20936,3.287680578085525
21426,3.2853488357107636
19298,3.2787101105455685
21235,3.2750820198419115
15218,3.272845951340123
17639,3.2700977626233887
19712,3.2629499249496594
21741,3.2589985643466854
20395,3.2565593099102816
15606,3.2557304088048706
20590,3.2544445752279096
19264,3.252067268570155
18903,3.2520308937101094
18866,3.2511250128495464
20164,3.249832165547982
9072,3.249808577554404
19307,3.248682178031528
18449,3.2435227281349874
16688,3.2408582211193617
21580,3.2401233999657664
20400,3.237541841183226
15742,3.2343560082362264
21121,3.2321023735758714
21020,3.2289502866159947
22002,3.225831305696294
19963,3.2232258824880997
21434,3.222150534651046
19209,3.2208085134727162
20782,3.2199223932758896
19270,3.2156217019882876
17560,3.214904711540893
17909,3.2110638333675166
16760,3.2108593381310637
19989,3.2080657638049277
17995,3.2062460013489984
21563,3.2032142503879926
22088,3.202265716319238
10314,3.2015389684976365
19893,3.1983004990843305
20158,3.1962496325055723
19415,3.195324992253112
20156,3.1934459112534728
21168,3.1931335624025006
9235,3.1907125387421336
14804,3.19032866963576
20696,3.189959217974137
22364,3.1894685435325365
21194,3.1831062418856706
21869,3.1745339418014793
11102,3.1732536943848677
14368,3.1727950272481675
21355,3.1711954129813633
11657,3.170759724252595
22395,3.170589484796501
8257,3.169417431472253
13658,3.1682343532793977
17762,3.164982954910794
16728,3.1607801770944515
20811,3.1582953112285557
19890,3.152675452710753
21650,3.1483174352382775
14260,3.147773964405671
17066,3.1474342054351268
18338,3.146037820012133
10396,3.1459224106335846
17581,3.143368597815902
21391,3.1429499629044884
22105,3.1429047195463666
17586,3.142874982124501
15986,3.140629027311399
22202,3.140250686706714
19113,3.140106878562539
17340,3.1365460390035524
20978,3.1311300035557768
22044,3.130243371949608
21676,3.1296062762190644
21807,3.126053523040472
11332,3.1241688126248857
22437,3.1231952674118793
20414,3.1222053864394503
17637,3.1219828434652235
9935,3.119407720410957
20336,3.117954677385899
9368,3.116794408859506
22240,3.1121962881978207
19129,3.1102982925892753
18991,3.1090112052160515
17922,3.108857106779531
19053,3.107896569789973
11038,3.1062074076679047
11045,3.105140126056007
19332,3.1046043817855056
20224,3.103329516344514
17694,3.0967946540629345
21799,3.0963864891492214
17328,3.0917834496105656
20126,3.0892922274796395
19894,3.0873360664986103
21244,3.0834950482850982
22416,3.073730003865859
18170,3.066763521484057
18868,3.0658251573426867
21418,3.064759189600062
17540,3.063758234400328
16270,3.06031979607416
15686,3.05851719667338
20235,3.0552140046975773
18314,3.0516108436226017
7089,3.0507985709896954
12209,3.0502667185770718
18221,3.0482985298367242
20734,3.0454903649453517
20216,3.038345184749324
20359,3.03697720449629
20790,3.0359381447857716
19731,3.0311635813963824
19775,3.020026044000613
19632,3.01820849912565
18805,3.0171230806970786
13742,3.0137234349407764
17427,3.0129921089878113
16121,3.0094639483042194
22029,3.0082174141835063
22073,3.0012613219900626
21058,2.9987117264890193
18758,2.9959303149661913
22340,2.991760033403541
22206,2.9913560706728446
20634,2.9843535146218243
12440,2.97777207493185
18935,2.976823715059854
4815,2.976414677030615
19174,2.9752160538641466
21960,2.9738652096519713
18012,2.9714481019602985
21298,2.9701539007646973
21969,2.9701539007646973
22400,2.9655382893512203
19850,2.965439965482406
20581,2.9610565613415223
22026,2.9595877026942503
21243,2.9520736859286885
19803,2.950317557364125
15553,2.9481694883762324
2572,2.9459695383530367
12573,2.9441098438792364
18040,2.934732116107618
19892,2.931012290476665
17633,2.922021255809505
20693,2.9219718896019917
21477,2.919431374673056
22115,2.915081204199323
18995,2.9137055933852043
15594,2.9134066065564617
20798,2.9115927577304426
19037,2.9112242098123566
20731,2.9097578829191706
17194,2.9069659198574263
21942,2.9016697193760557
19075,2.8965931754352865
17823,2.894814057366744
18206,2.8941504475429065
19277,2.888008187476866
20059,2.8844545380430193
21837,2.8836095868468714
21495,2.8827980263269835
22092,2.8825465838861293
18975,2.8777971592544382
9921,2.8755477672529066
21257,2.8714177526015003
21586,2.869567831262741
19022,2.866541188596793
3533,2.8664213378716976
18840,2.865867150276328
14905,2.864709752919811
19919,2.8635348604744677
13627,2.8626252277342275
18689,2.8613678570311896
21309,2.8596227768478872
20588,2.8553274351475686
14862,2.8521635026920324
18464,2.849805527586867
20214,2.8465748049385238
13443,2.8462762905678805
15304,2.8459788580556804
17510,2.8454496923503814
19695,2.8445862489703475
19300,2.8425958839813887
19621,2.842121825092567
15470,2.841079081166844
5175,2.840648063773373
18667,2.839956654491304
21864,2.8391002896022717
19896,2.8380631760125943
19934,2.837133654853875
20663,2.8364749417133615
19920,2.834754750623745
22125,2.8316645921799397
17632,2.8303280793039085
18361,2.8274960248474152
21140,2.827248687294931
10908,2.8227330458344686
21417,2.8210162592396095
7950,2.816725694562196
22134,2.813411081600412
21203,2.8118255104398377
17685,2.809718204565721
15775,2.8057639176807814
20095,2.80496937348929
22118,2.8025449200354977
20140,2.8011362047108834
22232,2.8001721727473217
18958,2.799330106114068
22294,2.798627739876773
20243,2.7946536685768075
11176,2.7939333490532885
20035,2.7883643058516503
21327,2.7824157946642116
14168,2.7788298008245724
19665,2.7788176776217335
18304,2.7776744427510827
13450,2.7769542998894003
20576,2.766602101427515
16466,2.7630749194396707
19252,2.7620907116860485
20624,2.760175309497002
18661,2.759028584613955
18663,2.7581163964244997
20385,2.7519471157504904
18537,2.7507862014898006
19998,2.7442891208319593
19133,2.742554225634611
15949,2.742450288384561
20714,2.737849869460775
20489,2.7364919558534817
22071,2.7331404667237784
16306,2.733026806264704
12361,2.7327170144791504
20528,2.7326600263872347
19593,2.7318583691868725
18762,2.7298015065370693
20995,2.7291322511083087
15354,2.724427903911178
22319,2.723965506117239
21131,2.722991341808511
19869,2.72088629195798
16291,2.7200331823787804
5517,2.7196524240857056
15055,2.7194409051816346
20396,2.7175822479985094
19492,2.7173614169652023
20399,2.714009810115492
22264,2.7136530431418064
20200,2.7110930258271595
21937,2.710501155424415
17172,2.7072461611120198
19520,2.706853273116843
21175,2.7064404130535555
6558,2.70375172132099
22140,2.7025500078100926
19806,2.700095238613098
22159,2.6989809445253505
17247,2.698039249521743
22370,2.695038193181158
21763,2.6934493755305624
19964,2.6835873123348146
